label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12	col_13
5	871 m^2	1.0754	San Bernardino	boxing	1100 kg	0.2466	1155	1114	1248	1.148	0.8627	football	423	1167
5	1119 m^2	0.697	San Bernardino	motor sports	892 kg	-0.0188	813	1019	894	0.903	0.946	football	314	753
1	884 m^2	0.5544	Sacramento	golf	1225 kg	0.8222	1054	411	1476	1.3398	0.0533	golf, running	790	385
5	1054 m^2	0.8568	San Bernardino	boxing	1001 kg	0.4107	895	866	988	1.3887	0.9635	football	215	1215
2	1278 m^2	0.5759	ANAHEIM	basketball	976 kg	0.4095	?	1118	-424	1.4755	1.1334	tennis	795	825
4	327 m^2	0.8674	Modesto	tennis	514 kg	0.8933	1421	897	826	0.403	0.744	tennis	520	1143
7	1308 m^2	0.4531	Oakland	soccer	1151 kg	0.9377	1069	820	1017	0.8925	1.0755	TRACK & FIELD	-425	798
2	1603 m^2	1.0382	Los Angeles	basketball	1255 kg	0.1852	957	320	91	0.9289	0.7863	running	665	916
4	608 m^2	0.6776	chula vista	running	220 kg	1.0511	1205	797	1332	0.4324	0.6123	badminton	797	856
7	1480 m^2	0.1594	Riverside	soccer	871 kg	0.7379	920	759	1262	1.0518	1.0434	track & field, soccer	-236	1022
0	1015 m^2	1.0778	Fresno	baseball	1161 kg	0.9054	1345	1159	558	0.7864	0.9682	tennis	1211	0
1	921 m^2	0.9917	Fremont	golf	1240 kg	0.5111	957	-132	1543	1.0526	-0.078	ice hockey	889	306
1	647 m^2	0.5096	Fremont	ice hockey	984 kg	0.6375	1012	81	1809	1.0564	0.2066	ice hockey	854	318
2	1383 m^2	0.8765	Anaheim	basketball	847 kg	0.3105	688	1174	315	0.558	1.0364	golf, basketball	1017	1016
3	871 m^2	0.9212	Santa Ana	badminton	601 kg	1.0614	1566	1045	748	0.9978	0.9879	volleyball	740	887
4	427 m^2	1.3435	Long Beach	running	426 kg	1.0002	1285	525	764	0.1668	0.682	motor sports	689	1144
7	1013 m^2	0.1923	Moreno Valley	track & field	1322 kg	0.8794	776	727	443	1.1025	0.8453	track & field, baseball	82	1109
1	1086 m^2	0.7714	Fremont	golf	1054 kg	0.93	575	401	1492	1.3178	0.098	ice hockey	822	729
6	1264 m^2	0.6621	Bakersfield	golf	963 kg	0.5193	684	1066	925	1.0017	0.4021	boxing	456	1153
6	924 m^2	1.1382	Irvine	baseball	758 kg	0.943	715	906	931	1.3597	0.2785	boxing	345	1092
7	1495 m^2	0.5158	San Francisco	soccer	837 kg	0.396	915	822	1153	0.7579	0.897	soccer	-143	1174
6	1306 m^2	1.0225	Bakersfield	volleyball	1318 kg	1.0247	121	1054	712	0.7909	0.106	boxing	1123	1348
7	1170 m^2	0.2532	sAN fRANCISCO	boxing	920 kg	0.6721	1110	748	1006	0.8756	1.2923	baseball, track & field	NULL	1254
0	1081 m^2	1.0298	Fresno	baseball	1044 kg	0.777	937	902	883	1.0227	0.9899	volleyball	1061	104
3	701 m^2	1.0504	Santa Ana	badminton	1085 kg	0.9814	897	997	734	0.8728	0.8686	volleyball	644	NULL
0	686 m^2	1.0677	Fresno	baseball	1115 kg	0.8897	878	1038	712	0.5426	0.9306	tennis	926	408
3	1268 m^2	0.9782	Santa Ana	badminton	1004 kg	0.6709	1295	1158	947	0.99	0.782	volleyball	756	498
3	605 m^2	0.926	Santa Ana	badminton	1107 kg	1.1715	951	603	944	0.9651	0.8828	volleyball	388	339
2	1126 m^2	1.2252	Los Angeles	basketball	817 kg	0.0483	962	1202	44	1.0942	0.9143	boxing	1336	827
6	550 m^2	1.1626	Irvine	basketball	823 kg	1.1694	229	1104	1234	1.1088	0.48	BOXING	660	894
1	862 m^2	0.7348	Sacramento	golf	869 kg	1.0882	880	84	1463	0.8083	0.0962	ice hockey	1114	429
6	1064 m^2	0.8577	Bakersfield	football	855 kg	0.9807	178	1026	1071	0.9158	-0.0212	boxing	459	772
2	850 m^2	0.9372	Los Angeles	basketball	891 kg	0.4498	702	823	127	1.2447	1.0596	None	897	762
0	1072 m^2	0.8563	Riverside	track & field	1386 kg	0.8068	1154	1012	932	1.1444	0.9364	tennis	981	204
5	1092 m^2	1.1071	San Bernardino	motor sports	760 kg	-0.029	901	927	1413	1.3382	1.3099	football	456	1175
7	881 m^2	0.0573	Moreno Valley	soccer	1040 kg	0.8878	1226	701	800	1.1189	1.2423	ice hockey	-1	1132
0	1216 m^2	0.8986	Riverside	motor sports	908 kg	1.0945	1125	884	1261	0.1823	1.0282	tennis	1008	-101
2	1004 m^2	0.4555	Stockton	basketball	1172 kg	0.3938	1250	1097	428	1.051	1.0357	running, golf	1028	1330
0	1025 m^2	1.2781	Riverside	baseball	1162 kg	0.8049	902	1220	839	0.9726	0.845	N/A	1003	-127
1	1108 m^2	0.5637	Sacramento	golf	1008 kg	0.9707	1134	-87	1140	n/a	-0.4918	ice hockey	1004	260
3	1042 m^2	1.2796	Santa Ana	badminton	1097 kg	1.0148	973	1001	775	1.0546	0.6933	volleyball	1098	889
1	678 m^2	1.1286	Sacramento	ice hockey	984 kg	0.7585	954	872	769	0.9243	0.1297	ice hockey	1217	358
5	1342 m^2	1.074	San Bernardino	boxing	715 kg	-0.047	961	1388	864	0.9337	0.757	football	668	723
5	970 m^2	1.2328	San Bernardino	boxing	847 kg	0.2698	917	761	1319	0.7407	0.9444	tennis	586	1076
4	314 m^2	1.1143	Long Beach	running	462 kg	1.2142	1320	732	912	0.5167	0.7329	badminton	477	846
5	997 m^2	0.8721	San Bernardino	boxing	908 kg	-0.1549	1441	1145	726	0.8276	1.1738	football	571	1091
1	1100 m^2	0.7333	Sacramento	ice hockey	928 kg	0.7729	1134	257	1054	0.734	-0.1797	ICE HOCKEY	682	466
5	1240 m^2	1.1071	n/a	boxing	1138 kg	0.5556	1070	867	904	1.1235	1.1162	football	313	643
2	886 m^2	1.2775	Anaheim	running	1192 kg	0.392	1040	1226	596	1.1343	0.9239	basketball	1112	472
2	1165 m^2	0.7013	San Diego	basketball	1102 kg	0.3937	914	1046	569	1.0375	0.8081	basketball	968	837
0	1131 m^2	1.1951	Riverside	track & field	1431 kg	1.0696	1399	867	690	1.1979	0.6846	tennis	631	-44
3	804 m^2	0.9501	Santa Ana	badminton	1238 kg	1.0908	954	1055	931	0.9247	0.9407	VOLLEYBALL	727	516
4	483 m^2	0.8508	Modesto	tennis	N/A	0.7437	1140	491	993	0.0245	0.6649	badminton	500	1227
7	1142 m^2	-0.1988	Moreno Valley	soccer	970 kg	0.6995	1088	1205	1127	1.021	0.924	track & field, soccer	-120	733
2	949 m^2	0.4501	San Jose	basketball	995 kg	0.1716	937	1213	580	0.9743	0.8572	basketball	473	963
3	963 m^2	0.7696	Santa Ana	badminton	1020 kg	1.0671	973	1313	949	1.3548	1.0111	volleyball	965	911
3	1386 m^2	0.9564	Santa Ana	badminton	1015 kg	0.9043	978	902	1009	0.783	1.0148	volleyball	456	713
7	768 m^2	-0.1567	San Francisco	soccer	928 kg	1.0658	1028	942	955	0.4692	0.8478	soccer, track & field	-456	1022
5	994 m^2	0.658	San Bernardino	boxing	833 kg	0.4446	976	271	916	0.8774	0.9107	football	40	1185
5	1195 m^2	0.982	San Bernardino	motor sports	854 kg	0.0494	891	971	1017	1.3684	1.071	football	641	953
2	1157 m^2	0.7061	San Diego	basketball	1006 kg	0.2303	814	1409	143	1.4647	1.2195	golf	1409	1026
2	1228 m^2	1.0925	Santa Clarita	basketball	974 kg	0.2403	912	980	-78	1.2841	1.0591	golf	1199	1069
3	1031 m^2	1.205	sANTA aNA	badminton	977 kg	1.161	1219	1011	963	1.3204	1.3491	volleyball	854	742
0	977 m^2	1.1007	Riverside	Baseball	760 kg	0.8989	962	914	779	0.9243	0.7196	tennis	598	272
0	1455 m^2	1.401	Fresno	track & field	966 kg	1.2727	920	1007	811	1.1798	0.7249	tennis	1319	36
0	1231 m^2	1.1087	Riverside	track & field	992 kg	0.9568	941	918	1110	1.2478	1.0128	tennis	909	-99
7	1591 m^2	0.0045	Oakland	soccer	878 kg	0.313	1142	993	1192	0.6436	0.8662	soccer	-144	1192
6	1002 m^2	1.0183	Irvine	volleyball	846 kg	0.8161	599	1058	845	1.1619	0.488	basketball	1097	903
3	1033 m^2	0.7851	Santa Ana	BADMINTON	911 kg	0.8961	999	683	584	0.8611	1.1216	volleyball	982	568
6	1060 m^2	1.1855	Irvine	football	662 kg	1.2923	242	677	681	1.0331	n/a	boxing	763	1319
0	1095 m^2	0.9302	Riverside	track & field	893 kg	1.2909	491	1487	1427	0.7169	1.0843	tennis	840	-275
2	1234 m^2	0.5834	Stockton	basketball	731 kg	0.1014	908	697	416	0.8308	1.196	golf	1073	1234
6	1177 m^2	1.1282	Bakersfield	volleyball	993 kg	1.0392	450	1272	910	0.7989	0.0905	boxing	927	798
6	1085 m^2	1.1772	Bakersfield	football	1118 kg	1.1971	557	883	781	0.8712	0.3869	boxing	1390	541
1	963 m^2	0.5167	Sacramento	golf	814 kg	0.6774	1093	-89	700	0.7061	0.0718	ice hockey	865	776
4	634 m^2	1.2345	Riverside	tennis	405 kg	0.6257	1114	1158	1121	0.6357	0.7114	badminton	971	1233
1	1010 m^2	0.6176	Sacramento	golf	1100 kg	1.0216	961	244	1260	0.915	0.1283	ice hockey	1670	527
0	1016 m^2	1.2409	Fresno	baseball	719 kg	0.956	1240	1283	536	1.2163	1.2171	tennis	970	230
3	976 m^2	0.5449	Santa Ana	badminton	1121 kg	0.9008	1107	1189	1397	1.2558	1.2005	volleyball	308	668
0	1149 m^2	1.0671	Riverside	track & field	1141 kg	1.3881	1049	1139	745	N/A	1.1428	tennis	953	68
5	716 m^2	0.9991	None	boxing	879 kg	-0.1564	689	1144	1026	1.0193	1.1223	football	455	1126
0	905 m^2	0.9677	Riverside	track & field	1318 kg	0.7987	828	790	1146	0.7753	0.9135	basketball, golf	577	-1
5	1267 m^2	0.5801	San Bernardino	boxing	776 kg	-0.0122	1363	845	849	1.0202	0.9437	football	177	1241
4	445 m^2	1.6082	Long Beach	running	406 kg	0.8624	1240	662	1059	-0.0006	0.6877	None	838	896
3	992 m^2	0.6853	Santa Ana	badminton	1399 kg	0.7373	896	1000	809	0.9607	0.99	volleyball	1156	725
0	1046 m^2	0.8747	Riverside	golf	1060 kg	1.089	1022	1326	1273	1.3236	0.908	tennis	1075	59
7	1035 m^2	0.0412	San Francisco	soccer	1214 kg	0.5466	1067	859	1218	0.8874	1.1215	soccer	-70	1219
2	1063 m^2	0.7504	Anaheim	basketball	1078 kg	0.56	1029	1137	1075	1.3562	0.8135	badminton	984	425
1	1204 m^2	0.4994	Fremont	golf	980 kg	0.9889	921	158	1603	1.1374	0.3863	ice hockey	1161	553
6	781 m^2	0.6933	Irvine	volleyball	894 kg	0.7925	307	1035	1073	N/A	0.2902	boxing	143	1027
3	855 m^2	1.3863	Santa Ana	badminton	1031 kg	0.7887	798	1475	1347	0.9423	0.9387	volleyball	1191	703
0	1282 m^2	0.9814	Fresno	track & field	1117 kg	0.5909	971	1230	863	1.0027	1.0204	tennis	730	282
7	1201 m^2	0.1099	Moreno Valley	soccer	n/a	0.6279	966	1056	583	0.8888	1.0758	tennis	73	871
4	532 m^2	0.8253	Long Beach	?	393 kg	1.1744	902	381	1365	0.3215	0.9466	badminton	399	1015
4	703 m^2	0.7892	Modesto	track & field	205 kg	1.2278	1180	430	1155	0.3135	0.4153	motor sports	563	1145
2	1089 m^2	0.7924	Anaheim	basketball	1318 kg	0.2801	840	1233	688	0.9399	1.1613	motor sports	1015	1060
1	1260 m^2	0.3609	Sacramento	golf	1267 kg	1.0188	934	596	1199	0.9833	0.0351	ICE HOCKEY	1078	388
4	628 m^2	1.1849	Long Beach	basketball	346 kg	N/A	1095	710	544	0.5836	0.6656	badminton	471	884
0	1283 m^2	0.9639	Riverside	baseball	922 kg	0.8726	830	1025	1081	1.0142	1.005	football	1166	-32
0	1110 m^2	1.1974	Fresno	track & field	904 kg	1.0419	1024	816	1180	0.8614	1.0906	tennis	1033	154
3	738 m^2	1.298	Santa Ana	badminton	1300 kg	1.1762	819	623	1001	1.2738	1.0239	volleyball	888	655
5	1079 m^2	0.5845	San Bernardino	motor sports	904 kg	0.0066	837	876	1008	1.0311	0.9863	football	618	881
2	711 m^2	0.9626	San Diego	running	1105 kg	0.1677	1067	1357	744	1.1547	1.2123	basketball, golf	1104	1109
6	889 m^2	1.1851	Bakersfield	boxing	1336 kg	0.8129	504	1328	1136	0.9834	0.2213	volleyball	1249	1178
3	1070 m^2	1.1355	Santa Ana	badminton	1021 kg	1.1368	1100	918	1319	0.9443	1.0777	volleyball		1053
7	1241 m^2	-0.1284	moreno valley	soccer	1094 kg	0.6735	1223	1278	761	1.0298	0.9422	soccer, baseball	111	957
6	1194 m^2	1.181	Irvine	volleyball	795 kg	0.9457	286	705	757	0.6535	0.1205	boxing	979	803
3	911 m^2	0.9067	Santa Ana	badminton	1500 kg	0.7348	1191	1019	754	0.8676	1.0995	volleyball	831	984
4	315 m^2	0.7557	Modesto	running	460 kg	0.9379	845	985	947	0.6672	0.8931	motor sports	833	1335
0	875 m^2	0.5964	Fresno	baseball	723 kg	1.1987	1040	678	771	0.8872	0.9899	tennis	800	-252
5	872 m^2	0.9995	San Bernardino	boxing	893 kg	0.0182	911	1161	792	0.8291	1.2393	football	875	1065
0	1173 m^2	0.9696	Fresno	track & field	1281 kg	1.1842	1134	1286	682	0.7514	0.8529	tennis	723	-167
1	1098 m^2	0.3998	Sacramento	golf	1420 kg	0.966	1108	443	1313	0.7086	0.1268	ice hockey	962	527
4	522 m^2	0.6941	Chula Vista	tennis	377 kg	0.6741	617	1101	867	0.3862	0.9038	tennis	500	724
6	848 m^2	1.1142	Bakersfield	?	1021 kg	0.9015	357	889	1104	1.08	0.3194	boxing	999	1045
2	1045 m^2	0.8607	Stockton	basketball	1059 kg	0.4379	1131	1142	391	1.0401	0.7536	running, golf	911	815
0	1052 m^2	1.0644	Riverside	track & field	641 kg	0.7678	981	854	977	0.859	0.5667	tennis	978	-289
3	1237 m^2	1.0063	Santa Ana	badminton	863 kg	1.1689	1118	624	1069	1.1277	0.9069	volleyball	1346	636
1	982 m^2	0.2992	SACRAMENTO	golf	1223 kg	0.9436	1200	-66	1514	1.0825	0.4087	ice hockey	749	670
7	1103 m^2	0.2728	Moreno Valley	soccer	613 kg	N/A	1176	1191	1199	1.0185	1.1346	track & field, soccer	136	1169
2	916 m^2	0.9789	Anaheim	basketball	817 kg	0.3327	?	1028	906	1.0375	1.0045	basketball	1206	969
0	1322 m^2	1.2956	Fresno	baseball	1035 kg	0.7994	1139	976	1212	0.9129	N/A	tennis	783	-270
2	1006 m^2	0.7073	Stockton	basketball	925 kg	0.4188	908	1239	476	0.8582	0.7613	running, basketball	870	1046
2	812 m^2	0.5528	Los Angeles	basketball	957 kg	0.4212	1172	1325	552	1.0357	0.9542	basketball	1093	1276
2	1426 m^2	0.5834	San Jose	basketball	901 kg	0.2695	1116	1149	419	1.2892	0.762	golf	1808	815
2	939 m^2	0.9377	Santa Clarita	basketball	728 kg	0.3721	861	1050	987	1.1718	0.7699	basketball	997	858
3	1041 m^2	0.9019	None	basketball	1215 kg	1.0278	835	935	1064	0.9025	0.9346	volleyball	805	934
3	991 m^2	1.0937	Santa Ana	Badminton	917 kg	1.0533	1277	463	1191	0.8475	1.1369	volleyball	766	969
7	1086 m^2	0.3971	San Francisco	badminton	1047 kg	0.6797	899	744	936	0.9058	0.9798	SOCCER	242	1167
2	1514 m^2	0.884	San Jose	basketball	646 kg	0.2627	833	1024	655	0.8221	0.8064	badminton	1120	783
7	1439 m^2	0.5265	Oakland	soccer	944 kg	0.413	1019	1147	1272	0.8402	1.2444	soccer	-117	1208
6	973 m^2	0.9364	Irvine	volleyball	1020 kg	0.9437	581	1262	1307	0.8639	0.6398	boxing	880	1046
5	975 m^2	1.1678	San Bernardino	motor sports	984 kg	0.067	1090	1597	None	0.9511	0.8761	football	441	741
7	1030 m^2	0.5579	Oakland	soccer	761 kg	0.4448	996	1174	1539	0.7406	0.9091	baseball	-3	1055
1	1300 m^2	0.6741	Fremont	golf	994 kg	1.0107	993	607	1085	0.8671	0.2086	ice hockey	896	569
4	-46 m^2	1.0258	Modesto	running	161 kg	1.0191	856	374	1090	0.3084	0.478	badminton	805	1106
6	916 m^2	0.8889	Modesto	football	1030 kg	1.0075	560	894	1254	0.8699	0.2991	boxing	889	1198
2	1004 m^2	0.7633	Santa Clarita	basketball	1091 kg	0.2055	1020	1171	529	0.8719	0.7629	running	872	1041
2	961 m^2	1.0218	Santa Clarita	boxing	904 kg	0.2821	1231	916	936	0.8703	1.194	basketball, golf	724	1149
2	1259 m^2	1.1527	San Diego	basketball	803 kg	0.2156	930	1076	837	1.0733	0.9542	golf	875	849
1	1080 m^2	0.1694	Sacramento	ice hockey	1258 kg	1.0917	1024	501	814	0.8663	-0.0457	ice hockey	1108	737
5	1063 m^2	1.3977	San Bernardino	boxing	923 kg	0.3287	766	1064	967	0.4193	1.2029	football	202	937
2	1085 m^2	1.108	Long Beach	basketball	1158 kg	0.3	1179	706	397	0.2765	0.8217	basketball, running	1426	961
0	1121 m^2	1.0136	Riverside	track & field	733 kg	1.1132	834	814	691	0.3525	0.4749	tennis	926	141
2	1022 m^2	1.0977	San Jose	RUNNING	939 kg	0.4115	1156	880	230	1.3817	1.1189	volleyball	948	1164
5	1193 m^2	0.7507	San Bernardino	boxing	1091 kg	0.0505	1061	985	1075	0.7734	0.8965	football	795	1031
2	798 m^2	0.4339	San Diego	basketball	692 kg	0.4155	1230	1067	110	0.9485	1.0162	golf	736	1181
0	1375 m^2	1.2084	Riverside	track & field	1381 kg	0.8757	857	1171	965	1.3397	1.0417	tennis	1611	347
4	266 m^2	0.9558	lONG bEACH	tennis	645 kg	0.6735	974	866	806	0.3337	0.6394	motor sports	129	912
3	1111 m^2	0.9998	Santa Ana	badminton	710 kg	0.9408	939	1027	855	1.0191	0.9774	volleyball	658	1026
5	827 m^2	1.1893	San Bernardino	boxing	848 kg	0.0992	1162	890	980	0.8945	0.731	football	414	1481
3	1287 m^2	1.1139	Santa Ana	badminton	1471 kg	0.824	1032	962	1082	0.9299	1.0325	volleyball	742	509
3	N/A	0.773	Santa Ana	badminton	929 kg	0.6013	441	756	633	0.8293	1.1801	volleyball	443	598
4	723 m^2	0.8965	Chula Vista	tennis	521 kg	1.1437	779	893	1086	0.7253	0.9024	badminton	970	851
7	1524 m^2	0.0405	Moreno Valley	soccer	796 kg	0.7715	1042	1057	N/A	1.237	0.907	soccer, baseball	149	978
2	1140 m^2	1.0065	Los Angeles	basketball	947 kg	0.3788	910	1170	-4	0.8229	0.849	running	769	1121
3	1381 m^2	1.3163	Santa Ana	badminton	1146 kg	0.9973	1127	954	890	0.9686	0.7847	volleyball	1178	924
4	590 m^2	0.9297	Long Beach	running	265 kg	0.9463	1109	1095	1043	0.4537	0.8458	badminton	364	703
6	1027 m^2	1.1203	Bakersfield	football	1030 kg	0.967	518	848	837	1.0165	0.6513	boxing	1078	830
0	1354 m^2	1.346	Riverside	track & field	1035 kg	0.9721	818	853	750	0.8501	1.0882	?	807	302
1	1125 m^2	-0.0163	Fremont	golf	1098 kg	1.0186	1033	174	1451	1.3791	0.1827	ice hockey	981	551
1	1126 m^2	0.8776	Fremont	golf	1152 kg	0.9414	806	129	1373	0.8407	0.428	ice hockey	1439	197
2	1005 m^2	1.0897	Santa Clarita	basketball	1235 kg	0.1236	1094	882	773	0.7407	0.7909	running	1091	807
2	911 m^2	1.0025	Anaheim	basketball	968 kg	0.1753	859	766	360	0.5529	0.9447	golf, basketball	1036	1096
6	999 m^2	0.7858	Irvine	boxing	1173 kg	0.8969	438	1235	1292	0.9023	0.4144	boxing	1387	1336
3	1000 m^2	1.2953	santa ana		1048 kg	0.8525	572	944	1092	0.9737	0.8307	VOLLEYBALL	781	818
4	596 m^2	0.9727	Chula Vista	tennis	569 kg	0.7079	900	679	1289	0.6128	1.2118	motor sports	326	1091
4	806 m^2	0.9957	Long Beach	running	461 kg	0.9021	1462	791	506	0.7154	0.8171	motor sports	380	676
6	1123 m^2	1.2209	Bakersfield	football	904 kg	1.1834	593	1062	905	0.7205	0.365	boxing	991	1030
5	1200 m^2	1.008	San Bernardino	motor sports	621 kg	0.092	1263	848	823	1.0545	0.7574	football	-114	736
4	852 m^2	1.0496	Chula Vista	tennis	482 kg	1.1234	945	835	1077	0.5059	0.5769	motor sports	1428	664
4	304 m^2	1.1468	Long Beach	football	643 kg	0.7415	1312	649	973	-0.0797	0.6404	motor sports	953	1183
5	1155 m^2	1.138	San Bernardino	golf	930 kg	0.5358	1142	1018	562	1.2441	0.9843	football	2	1011
6	947 m^2	0.8353	Bakersfield	volleyball	1127 kg	1.1611	643	836	699	0.6203	0.2394	boxing	1150	954
6	670 m^2	1.0505	Irvine	football	876 kg	1.1121	573	1016	954	1.2021	0.5401	BOXING	761	802
7	871 m^2	0.0013	San Francisco	soccer	989 kg	0.5315	856	881	1008	1.0065	0.7822	boxing	142	1130
3	860 m^2	0.9544	Santa Ana	badminton	677 kg	0.6897	848	587	795	1.1432	0.7354	volleyball	800	798
3	1085 m^2	1.0799	Santa Ana	badminton	1108 kg	0.625	1025	1455	780	0.5884	0.9379	volleyball	861	971
4	651 m^2	0.8576	Long Beach	running	351 kg	1.0146	1186	748	844	0.4808	0.5351	badminton	732	900
7	959 m^2	0.364	Oakland	soccer	1187 kg	0.7009	758	963	1221	0.652	1.1287	track & field	95	912
1	950 m^2	0.5378	Fremont	golf	1130 kg	0.9155	1226	287	1510	1.355	0.039	ice hockey	1097	219
2	761 m^2	1.1209	Long Beach	basketball	1090 kg	0.203	1018	1026	351	1.2183	1.0361	basketball	1455	960
0	1256 m^2	0.9243	Riverside	track & field	1049 kg	1.1292	1034	1166	1093	0.9669	0.7836	tennis	664	176
3	950 m^2	1.2542	Santa Ana	badminton	1269 kg	0.9639	1297	812	946	1.0301	1.1416	basketball, running	784	824
5	1207 m^2	1.1539	San Bernardino	motor sports	1053 kg	0.1198	1212	1079	520	0.8774	0.7733	football	170	975
3	1020 m^2	0.5461	Santa Ana	badminton	859 kg	1.1056	679	1007	961	1.0565	1.0836	boxing	703	976
0	810 m^2	1.4155	Riverside	baseball	1210 kg	0.979	1164	692	958	1.2781	0.6927	tennis	846	14
4	393 m^2	1.0249	CHULA VISTA	tennis	647 kg	1.0803	1357	558	1085	0.7897	0.8384	Motor Sports	875	1156
6	947 m^2	1.0352	Bakersfield	football	938 kg	0.8743	178	799	1264	1.0803	0.5037	boxing	814	780
4	902 m^2	0.9093	Long Beach	tennis	174 kg	1.069	842	1076	512	0.4445	0.3673	motor sports	318	1216
6	722 m^2	0.8892	Bakersfield	football	869 kg	0.7408	294	1351	1212	0.7354	0.3177	boxing	1481	953
3	661 m^2	0.9291	Santa Ana	badminton	721 kg	0.8599	1065	908	1206	0.9354	0.9242	volleyball	991	1179
5	765 m^2	1.2358	San Bernardino	boxing	1016 kg	0.3083	995	1345	1300	1.0858	0.7737	badminton	-128	993
4	481 m^2	1.3326	Modesto	running	538 kg	0.9597	1027	995	939	0.6318	1.2001	badminton	646	1027
0	928 m^2	0.9734	Riverside	baseball	1217 kg	1.1834	507	920	754	0.9732	1.08	tennis	1086	226
3	925 m^2	0.7416	Santa Ana	badminton	1334 kg	1.2284	1052	1126	1158	0.9374	0.9026	volleyball	913	635
0	1144 m^2	0.8818	Riverside	track & field	1200 kg	0.9086	732	1221	1213	0.7764	0.9583	tennis	1078	174
7	1244 m^2	0.2379	Moreno Valley	ice hockey	929 kg	0.596	1060	787	1173	0.7313	1.0714	soccer	46	853
7	1191 m^2	0.202	San Francisco	soccer	1032 kg	0.6402	731	914	1117	1.3082	0.9888	track & field, soccer	2	918
2	914 m^2	0.9831	San Jose	basketball	808 kg	0.2639	678	1284	810	0.6646	0.686	golf	937	928
2	1225 m^2	0.7739	Anaheim	basketball	687 kg	-0.0202	1173	1360	285	0.967	1.069	golf	946	690
6	763 m^2	0.9299	Irvine	football	829 kg	1.132	528	1176	1193	1.0712	0.2624	boxing	1091	1104
3	1072 m^2	0.8846	Santa Ana	basketball	818 kg	1.0433	1011	885	1235	1.1354	1.0594	volleyball	1018	804
5	1354 m^2	0.8753	San Bernardino	boxing	1111 kg	0.3325	1012	1099	927	1.0056	0.6452	football	262	1022
6	766 m^2	0.879	Irvine	football	987 kg	0.9614	363	1166	847	0.8376	0.5266	boxing	1003	920
6	435 m^2	0.9863	Irvine	football	1098 kg	0.8494	644	1002	1661	0.8744	0.3272	boxing	659	975
6	667 m^2	0.965	Bakersfield	football	859 kg	0.8922	516	1013	1226	0.473	0.2111	boxing	1013	872
5	1099 m^2	0.8124	San Bernardino	motor sports	1047 kg	0.0243	926	1031	1033	1.0732	0.7754	football	51	643
7	551 m^2	0.1795	Moreno Valley	soccer	1178 kg	0.7047	1251	1458	1009	1.4349	1.2991	soccer, track & field	-176	1085
3	932 m^2	1.2881	Santa Ana	badminton	839 kg	0.7753	1026	1365	1176	0.9482	0.9676	volleyball	878	579
4	504 m^2	0.6931	Long Beach	running	304 kg	0.8882	615	570	1204	-0.06	0.6652	motor sports	43	908
6	1367 m^2	0.799	Irvine	volleyball	1049 kg	1.0612	590	1270	1077	0.8293	0.1496	boxing	810	838
5	946 m^2	1.0278	San Bernardino	tennis	1273 kg	0.1859	1192	924	1190	0.9548	1.0038	football	126	1142
3	1028 m^2	0.6937	Santa Ana	badminton	846 kg	0.739	759	836	790	0.6562	1.1493	volleyball	920	329
6	898 m^2	0.6584	Irvine	volleyball	862 kg	1.1448	236	902	1377	1.1176	0.3415	BADMINTON	1326	662
2	1073 m^2	0.8202	Santa Clarita	BASKETBALL	1034 kg	0.4976	726	1327	672	1.2324	0.6937	golf	727	1075
2	1359 m^2	1.069	Los Angeles	motor sports	1411 kg	0.6188	1321	1017	342	1.3223	0.8103	football	375	1204
4	293 m^2	0.7541	Long Beach	tennis	784 kg	0.9738	1084	495	1039	0.3942	0.8718	motor sports	871	1230
6	711 m^2	0.8544	Irvine	volleyball	1102 kg	0.7283	589	810	911	1.214	0.5053	motor sports	962	1057
5	788 m^2	1.1244	San Bernardino	boxing	935 kg	-0.134	898	1096	1457	1.0933	0.9215	soccer, baseball	-35	916
7	1160 m^2	0.0512	San Francisco	soccer	1099 kg	0.6144	952	1120	970	1.2497	1.2726	track & field	-29	1019
5	1123 m^2	0.8516	San Bernardino	motor sports	917 kg	0.5094	977	968	1288	1.262	0.9204	football	-66	788
2	690 m^2	0.8974	LOS ANGELES	basketball	860 kg	0.5882	1267	1064	-289	1.0506	1.0425	basketball, golf	1051	982
5	1358 m^2	0.9659	San Bernardino	boxing	710 kg	0.0259	1015	1155	1070	0.9402	1.1125	football	86	1199
1	740 m^2	0.6446	Fremont	ice hockey	760 kg	0.5884	786	734	1286	0.7682	0.3843	ice hockey	1292	446
0	696 m^2	0.8341	Fresno	track & field	1078 kg	0.9164	1039	851	927	0.6776	0.9793	tennis	505	-25
5	944 m^2	0.7795	San Bernardino	motor sports	1201 kg	0.0669	1097	1030	466	0.7318	0.8626	FOOTBALL	119	924
2	733 m^2	0.6732	San Diego	basketball	802 kg	0.2406	1129	885	198	1.1854	0.9221	running	1448	707
7	1424 m^2	0.0258	Moreno Valley	soccer	1046 kg	0.4679	952	1006	1092	0.8018	0.8913	soccer, track & field	-143	1035
2	1469 m^2	0.9923	Santa Clarita	basketball	892 kg	0.1429	1338	1119	224	1.1402	0.8689	Basketball	1089	1042
0	1087 m^2	0.998	Fresno	baseball	1334 kg	0.9896	897	1014	965	1.3218	1.0085	tennis	1108	30
